Active;x1;pmv1;x2;pmv2;x3;pmv3;x4;pmv4;x5;pmv5;LUMO;HOMO;GapHL;Dipole_Moment;ASA;a_aro;a_count;a_heavy;balabanJ;chi0;KierFlex;lip_acc;lip_don;logS;mr;rings;vdw_area;vdw_vol;Weight;weinerPath;weinerPol;zagreb;apol;bpol;McGowan_Volume;PetitjeanNumber;CPCM1;CPCM2;CPCM3;CPCM4;CPCM5;SMD1;SMD2;SMD3;SMD4;SMD5;mol
0;133,426468;672,131958;148,090942;1418,41479;592,919373;621,122864;-2,0656302;775,598999;85,0111694;664,522949;-0,04176;-0,34166;-8,16075884;14,0391;796,89496;5;54;36;1,3489956;26,145535;6,6928806;15;5;-5,2785802;12,868069;4;481,1875;587,92487;554,58899;4386;59;192;66,796274;39,163726;3,4802;0,5;-265,7790896;-258,1759211;-258,3236608;-268,9546001;-271,5883023;-270,9375256;-263,8514911;-263,3795233;-273,2225449;-280,503903;S(CC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)/C(=N/OC)/c3nc(N)sc3)[C@H]2SC1)C=1N(C)NC(=O)C(=O)N=1
0;87,7775955;435,975494;98,0574722;935,227234;381,558868;399,179535;-0,314210385;521,742676;58,7701988;435,579468;-0,02452;-0,34379;-8,687847532;6,806;542,74756;0;36;23;1,9923608;17,145901;4,2314329;9;2;-2,2516;7,984796;2;313,91071;379,25424;339,328;1242;34;116;42,560309;25,539691;2,2372;0,461538462;-180,210849;-175,595924;-175,6862185;-182,1161918;-183,6848792;-182,9844168;-179,0652249;-178,7429067;-185,1970027;-188,7669771;O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)CC#N
0;99,1893005;501,080231;106,919716;1060,1355;441,798462;463,544067;-2,37259293;559,282776;64,6682205;497,091278;-0,018;-0,33643;-8,664989788;6,3187;613,65497;5;42;26;1,5598134;18,84457;5,168529;8;2;-3,62835;9,7401772;3;351,35086;448,22424;396,444;1790;37;136;51,640688;30,439312;2,615;0,5;-210,9799477;-206,6414549;-206,7267486;-212,7592904;-214,2193927;-216,3136864;-212,8050699;-212,427435;-217,8661342;-219,6937383;O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(COC(=O)C)CS[C@H]12)Cc1sccc1
0;93,1573715;470,577728;94,8105164;982,427917;415,892792;440,703949;-2,73906875;502,985168;66,334343;471,717621;0,00617;-0,33162;-9,191806364;3,0466;562,31195;0;46;23;1,6734289;16,991199;3,8173852;7;4;-2,8127401;8,5905342;3;325,26392;421,94843;341,43201;1167;39;130;51,144239;32,277761;2,465;0,454545455;-252,1473336;-249,1255464;-249,1851231;-253,3814384;-254,3917643;-257,6552705;-254,0151284;-253,6413719;-259,7016324;-260,2624705;O=C(O)[C@@H]1C(C)(C)S[C@@H]2[C@@H](NC(=O)C3(N)CCCCC3)C(=O)N12
0;154,910812;761,825989;154,450272;1510,34314;679,915527;724,635193;-0,642190039;818,531738;110,710678;765,675842;0,0423;-0,33952;-10,38993311;10,0332;749,69922;0;85;40;1,9210162;30,101564;12,234363;19;21;2,71963;13,124863;3;551,93976;689,92017;587,62799;4989;76;210;84,289685;54,878315;4,1447;0,466666667;-391,8970501;-316,8513361;-316,4074619;-394,4230315;-396,4822431;-401,4076162;-323,0356368;-322,5157582;-409,2356833;-377,7845568;O([C@@H]1[C@H](O)[C@@H](O)[C@H](N[C-]([N+H3])N)[C@@H](O)[C@@H]1N[C-]([N+H3])N)[C@@H]1[C@H](O[C@@H]2[C@@H](NC)[C@H](O)[C@@H](O)[C@H](CO)O2)[C@@](O)(CO)[C@@H](C)O1
0;145,395142;736,934265;139,310364;1470,37988;657,762817;701,485168;-5,7511034;745,784485;101,387939;733,991638;-0,00576;-0,32148;-8,591246352;2,4293;793,63934;12;74;42;1,1944246;29,283363;6,7892799;13;3;-3,8203299;14,026952;7;493,39969;712,35742;588,56201;5464;83;242;82,803376;53,184624;3,8966;0,5;-394,0242954;-390,1147824;-390,1919954;-395,6164293;-396,9176003;-399,0466167;-395,6046068;-395,0240796;-401,7352076;-404,1859831;O([C@@H]1[C@H](O)[C@@H](O)[C@H]2O[C@@H](C)OC[C@@H]2O1)[C@H]1[C@H]2[C@H]([C@H](c3cc(OC)c(O)c(OC)c3)c3c1cc1OCOc1c3)C(=O)OC2
0;144,380966;741,190552;136,720337;1502,53613;661,826416;705,95752;-7,809443;729,214478;101,042831;740,69989;-0,00844;-0,33622;-8,919418248;1,6954;848,17786;18;76;37;1,2017764;26,468044;6,9450741;5;3;-5,8537102;14,822876;4;533,28979;731,57849;501,66699;5214;64;194;86,632927;45,573073;4,0876;0,473684211;-425,851445;-422,221024;-422,2922487;-427,3448537;-428,5722767;-439,5997385;-434,1045897;-433,5332462;-438,8341888;-432,9154928;O=C(O)C(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
0;92,3489914;470,981659;96,2386246;988,078796;414,023926;437,930389;-3,33227444;509,632477;64,0857162;469,760345;-0,03657;-0,33505;-8,122118368;6,1919;575,25745;6;44;26;1,8223189;19,007708;3,9577527;6;1;-2,9318299;8,8475618;3;346,20267;437,91232;369,34299;1537;48;138;49,299274;31,142726;2,4487;0,5;-231,0025753;-227,0771988;-227,1525306;-232,6731284;-234,0735604;-237,45427;-232,6716435;-232,3134477;-238,762421;-239,0330693;FCCN1c2c(F)c(N3CCN(C)CC3)c(F)cc2C(=O)C(C(=O)O)=C1
0;74,7023163;375,814606;79,1159439;793,989502;331,581024;349,542908;-1,58423221;419,541565;51,4156113;377,682373;-0,029;-0,32528;-8,062252848;3,6462;456,30374;0;34;19;1,7960684;13,731687;3,113441;6;2;-2,03634;6,8269854;3;245,60732;329,80551;285,32001;645;29;106;39,131895;24,490105;1,9014;0,5;-178,9874283;-176,0572346;-176,1145648;-180,1977279;-181,1947384;-182,5514541;-180,0659488;-179,769524;-184,2749794;-185,9063727;O=C(O)C1=C([C@H]2OCCC2)S[C@@H]2[C@H]([C@@H](O)C)C(=O)N12
0;128,21402;642,61969;124,053474;1293,30042;570,215393;608,730652;-3,14037919;671,913757;93,0462036;645,640808;0,06604;-0,34666;-11,23022732;4,3173;703,83569;0;70;31;1,6833616;22,921921;8,6843977;12;12;0,77363998;10,923774;3;439,42029;579,54694;449,54898;2700;56;164;70,558927;48,319073;3,3698;0,5;-404,7476343;-400,7950824;-400,874187;-406,3257222;-407,6014218;-410,5774407;-403,0943657;-402,5922909;-415,8903334;-419,7221496;O([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@@H](O)[C@H](NC)[C@@](O)(C)CO2)[C@@H](N)C[C@H]1N)[C@H]1[C@@H](N)CC[C@H](CN)O1
0;132,959229;654,390564;147,655014;1371,84033;574,760071;603,973877;0,987215281;776,381165;88,5892563;649,257996;-0,02121;-0,33421;-8,5172308;5,6895;752,65192;5;57;32;1,7423632;24,051678;7,343791;13;3;-4,0302401;11,360234;2;466,18753;555,17609;471,491;3600;42;160;63,165825;43,086175;3,2587;0,5;-297,9767119;-292,7825907;-292,8838751;-300,1325568;-301,9130259;-301,6679533;-296,656122;-296,1492639;-302,5780177;-305,9238055;O=C(N[C@H]1[C@@H](C)N(OCC(=O)OCC(=O)OC(C)(C)C)C1=O)/C(=N\OC)/c1nc(N)sc1
0;56,938736;288,14035;59,5194016;620,562439;252,133835;265,400482;-1,65703177;326,148254;40,6837196;289,462097;0,01445;-0,32967;-9,364055792;3,2311;395,4726;6;28;13;2,3676255;9,8449354;2,839381;3;3;-0,88810003;5,2051578;1;205,84789;259,91821;181,235;256;17;60;30,305895;17,058105;1,4972;0,5;-156,8482234;-155,2089896;-155,2412463;-157,5200317;-158,0713454;-161,1798179;-158,5971963;-158,352369;-161,3901881;-160,1856146;O[C@H]([C@H](NC)C)c1ccc(O)cc1
0;83,0608597;416,469879;89,6060562;890,704285;363,497253;382,077698;-1,38103306;482,9758;56,6917191;415,097534;-0,02485;-0,31374;-7,861159124;2,9426;534,71692;0;37;20;1,9606864;14,861443;4,034204;7;4;-1,61212;7,4270449;2;287,24832;357,16345;299,35098;843;29;102;41,863481;25,420519;2,1079;0,454545455;-198,6081342;-194,2943537;-194,3788225;-200,3889533;-201,8562356;-204,1209362;-199,0826801;-198,7741699;-206,4313029;-209,1578722;S(CCNC=N)C1=C(C(=O)O)N2C(=O)[C@H]([C@H](O)C)[C@H]2C1
0;124,156425;618,386963;130,718704;1279,76782;545,879761;576,409851;-1,53108287;685,960266;85,3624039;615,869995;-0,00792;-0,33832;-8,99071264;5,2469;707,62952;6;55;32;1,3326613;23,206377;5,1232963;10;3;-5,4403601;11,523745;4;427,21271;555,66138;461,495;3184;51;176;64,110239;38,983761;3,1629;0,470588235;-286,6988761;-282,114161;-282,2042518;-288,580276;-290,1244154;-291,9734788;-287,8301814;-287,3558261;-292,4209129;-295,025593;O=C(N[C@@H]1C(=O)N2[C@H](C(=O)OCC3=C(C)OC(=O)O3)C(C)(C)S[C@@H]12)[C@@H](N)c1ccccc1
0;113,092697;571,359985;114,712357;1169,5752;504,138275;534,952026;-2,80352163;619,368835;78,7725677;570,723633;-0,01672;-0,31057;-7,99612866;3,182;664,6814;0;56;27;1,6399932;19,877951;6,2375212;8;5;-1,428;10,209667;3;380,84695;506,81564;399,51199;1904;43;144;61,226997;39,199003;2,9464;0,5;-312,604153;-307,9101292;-308,0022023;-314,5356127;-316,1232423;-319,2719646;-312,8669171;-312,429945;-323,3542583;-326,0738216;S([C@@H]1C[C@H]([C@@H](O)CCNC)NC1)C=1[C@@H](C)[C@@H]2[C@H]([C@H](O)C)C(=O)N2C=1C(=O)O
0;90,8003693;473,308197;92,7447586;989,749268;420,21991;445,79776;-5,32134342;486,150482;61,7801628;473,136017;-0,0264;-0,32233;-8,052728788;9,3665;570,99969;6;46;26;1,6099478;18,585058;3,304662;7;1;-2,8395901;9,1526031;4;340,99658;452,82233;361,37299;1484;51;146;52,08086;32,83914;2,5043;0,5;-249,4733413;-244,9862609;-245,0719069;-251,3978924;-253,0181058;-256,10069;-251,0113123;-250,6608636;-258,134252;-259,6289382;Fc1c(N2CCN(C)CC2)c2OC[C@H](C)N3c2c(C(=O)C(C(=O)O)=C3)c1
0;94,3010864;469,939331;103,115059;1000,33167;412,679291;432,946228;-0,862738907;544,899414;63,1496849;467,276245;-0,00654;-0,34037;-9,084048428;4,0035;578,49274;6;40;24;1,5845311;17,430357;3,6588566;7;4;-3,0683601;8,7651014;3;314,35452;416,34384;349,77399;1383;39;128;47,516688;22,765312;2,3928;0,5;-209,5971234;-205,7450016;-205,8207339;-211,1765482;-212,472135;-216,5259675;-212,3767506;-212,0261186;-217,545008;-218,8151468;ClC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@@H]2CC1
0;91,9295578;464,66507;93,7615738;969,503052;410,295807;434,660736;-2,67906308;498,311401;65,5657272;465,365601;0,01041;-0,32484;-9,1226889;1,8285;564,83929;0;45;22;1,5664005;15,905413;3,9934106;6;1;-2,49122;8,5175247;3;323,5014;417,16595;325,43298;1095;36;120;50,342239;34,619761;2,4063;0,454545455;-247,7290006;-244,8982239;-244,9539823;-248,8870942;-249,8363174;-255,8120887;-252,3459175;-251,9861636;-256,316178;-255,2672716;O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@@H](/N=C/N3CCCCCC3)C(=O)N12
0;113,021164;573,303833;113,051102;1166,16187;510,712769;543,020569;-4,08758163;590,430786;77,2760849;571,696167;-0,02765;-0,33708;-8,420085388;2,6503;628,7132;6;54;33;1,8485872;24,729168;4,5649672;10;7;-3,6159899;11,401156;4;416,48975;555,02118;476,86899;2534;79;190;63,518653;27,571347;3,1786;0,454545455;-278,8432343;-274,365232;-274,4528987;-280,6910097;-282,2121532;-284,0496679;-279,5330905;-279,1142114;-288,4320077;-291,0407626;Clc1c2C(=C)[C@H]3[C@@H](O)[C@H]4[C@@H](N(C)C)C(O)=C(C(=O)N)C(=O)[C@]4(O)C(O)=C3C(=O)c2c(O)cc1
0;95,3882065;477,985748;95,4200821;980,324463;424,38385;450,278046;-2,46204162;506,257111;68,5527344;477,788849;0,00353;-0,33159;-9,119151392;2,5037;550,04169;12;46;22;2,0847368;16,164927;4,930675;2;0;-4,5555801;9,4308748;2;355,75592;459,36829;317,85999;1023;33;110;53,525032;30,552968;2,5914;0,5;-252,1999213;-250,9805378;-251,0048071;-252,6908087;-253,0894357;-260,6282185;-258,1823784;-257,7970131;-257,891681;-250,5280093;Clc1ccc([C@](O[C@@H](CN(C)C)C)(C)c2ccccc2)cc1
0;103,703934;526,205566;105,802185;1086,0459;465,485229;493,402008;-3,17000675;563,293091;70,4087067;524,739746;-0,01797;-0,30925;-7,926194848;2,6196;615,18237;0;51;26;1,6936814;19,333981;4,8506851;8;3;-1,72841;9,6667891;3;368,42514;476,65884;383,46899;1652;43;142;56,799825;37,104175;2,7625;0,5;-278,192922;-274,0684979;-274,1489834;-279,9029604;-281,3144497;-283,5909514;-278,8435226;-278,4388629;-286,9165369;-289,2933423;S([C@H]1C[C@@H](C(=O)N(C)C)NC1)C=1[C@@H](C)[C@@H]2[C@H]([C@@H](O)C)C(=O)N2C=1C(=O)O
0;245,776794;1198,82129;242,697556;2299,97021;1080,94202;1150,61462;0,573137879;1267,46423;168,906372;1187,85986;-0,02298;-0,31463;-7,93626314;7,7618;1074,8773;18;117;63;1,363067;45,534077;11,08313;18;4;-6,3430099;23,17816;6;862,62384;1141,158;866,97296;16120;113;330;132,026822;79,833178;6,4519;0,454545455;-634,4236698;-628,041374;-628,1667372;-637,0445078;-639,196549;-649,5754166;-642,8797638;-642,0624845;-651,0950978;-651,7461147;O=C(N[C@@H]1[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2N(C(=O)[C@@H](Cc3ccc(N(C)C)cc3)N(C)C(=O)[C@H]3N(C(=O)[C@@H](CC)NC1=O)CCC3)CCC(=O)C2)c1c(O)cccn1
0;130,974625;645,125916;134,207031;1319,63586;571,777893;606,10675;-0,704186976;711,959534;94,912117;645,824646;0,01166;-0,33019;-9,30228546;3,8233;706,66534;0;63;28;1,9648271;20,84457;11,013202;7;5;-3,99404;11,211165;2;426,78806;558,57819;439,017;2179;44;138;68,067755;45,156245;3,3045;0,466666667;-352,5751339;-349,4935885;-349,5545504;-353,8274211;-354,8499131;-360,4823195;-356,4016008;-355,8782405;-362,2491946;-357,3345109;Cl[C@H]([C@@H](NC(=O)[C@@H]1NC[C@@H](CCCCC)C1)[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](SC)O1)C
0;91,9247131;469,21579;91,1394424;981,704834;416,202606;441,371857;-3,99810719;484,81662;66,6427002;472,594788;0,00291;-0,34456;-9,455214652;2,6023;569,50623;6;49;22;1,7927685;16,328062;5,1131597;5;4;-1,79511;8,5020657;2;329,78305;436,20999;309,40601;1168;31;112;52,231411;32,092589;2,4923;0,5;-277,9183249;-275,8088075;-275,8507119;-278,7701051;-279,462979;-285,0400182;-281,6296944;-281,2400567;-286,1608413;-283,9572518;O(C[C@H](O)CNC(C)(C)C)c1c2c(ccc1)C[C@H](O)[C@@H](O)C2
0;133,871628;671,306641;135,136383;1354,27161;598,140991;634,943726;-3,04151249;705,459045;92,8094254;668,568604;-0,00401;-0,33985;-9,138743744;6,552;721,8952;6;63;36;1,4427253;26,361078;5,5243073;12;3;-4,2558799;12,957481;4;496,94507;626,73871;517,56299;4075;63;196;72,497411;44,804589;3,6013;0,5;-329,6578264;-325,3662712;-325,4503453;-331,4279199;-332,8854544;-338,1154226;-334,331645;-333,8448105;-339,5530626;-341,6967629;O=C(N[C@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]12)[C@@H](NC(=O)N1C(=O)C(=O)N(CC)CC1)c1ccccc1
0;130,593918;651,102478;135,241104;1332,90063;577,353821;611,091125;-1,78150535;706,915466;89,5566559;647,592651;-0,00048;-0,33991;-9,236433388;6,9951;711,52856;6;61;32;1,549871;23,84457;5,9530916;9;3;-4,2481699;12,04438;3;470,87958;589,22693;463,55499;3260;51;172;69,068997;43,627003;3,3967;0,470588235;-328,7440107;-324,3730389;-324,4588522;-330,5403106;-332,0159404;-335,525894;-330,6512792;-330,1638298;-336,7393103;-338,0690336;O=C(N[C@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@@H]12)[C@H](N)c1ccccc1
0;79,8514328;403,733673;83,2458344;857,445679;353,385559;372,898499;-2,01285315;453,032074;56,1934547;403,314453;0,00967;-0,34238;-9,57984378;2,0267;520,9032;6;39;18;2,4485173;13,759149;4,1693625;4;2;-1,88167;7,1412745;1;295,93478;360,95291;251,32599;654;24;86;42,148653;26,491347;2,0765;0,5;-217,134945;-215,1424888;-215,1817859;-217,9480685;-218,6133852;-222,5353839;-219,6309899;-219,2838577;-222,5517991;-220,3036615;O=C(Oc1cc([C@@H](O)CNC)ccc1)C(C)(C)C
0;120,798904;592,491394;130,107605;1228,8717;524,460815;551,995544;0,174457118;669,545898;83,3623047;590,114563;-0,01691;-0,34459;-8,916697088;2,7838;645,79425;11;48;30;1,4639033;21,955301;4,8816261;8;2;-5,3540201;11,451808;4;410,56241;525,9455;469,349;2402;53;170;60,310274;30,291726;3,0496;0,461538462;-239,2562093;-234,9706897;-235,0544212;-241,0300852;-242,4930699;-246,5259708;-242,2678458;-241,8326954;-246,5999111;-245,9538499;Clc1c(-n2c(C(=O)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(C)(C)S[C@H]34)c(C)cn2)c(Cl)ccc1
0;239,299484;1181,2926;228,130463;2253,59985;1070,60132;1146,59778;-3,12265015;1190,65613;170,444855;1180,88232;-0,05103;-0,32874;-7,556933436;6,2448;1041,9071;6;125;61;1,3380821;44,87722;11,747635;15;6;-7,1454601;22,680573;6;835,21948;1145,8064;849,03497;15031;121;334;136,856752;85,421248;6,5103;0,428571429;-652,3942078;-645,5267449;-645,6611584;-655,228402;-657,5615942;-665,1487556;-656,6292717;-655,8106153;-669,062869;-668,7822659;O=C(O[C@H]1[C@@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C/C=C(\C)/C(=O)N[C@H]2C(=O)c3c(O)c(C)c4O[C@](C)(C(=O)c4c3C=3NC4(NC2=3)CCN(CC(C)C)CC4)O/C=C/[C@@H](OC)[C@H]1C)C
0;221,93898;1099,63611;209,92131;2080,16919;996,299133;1066,70325;-3,35895514;1103,53357;154,973969;1092,42395;-0,04306;-0,29393;-6,826574092;7,5689;969,92932;13;112;57;1,5092411;42,255901;11,945152;14;5;-8,5756598;21,626165;5;800,948;1069,5232;809,97797;12319;114;306;125,615615;76,904385;6,076;0,333333333;-610,5839714;-604,3708586;-604,4918596;-613,1687622;-615,3070837;-622,353923;-614,8612283;-614,1021958;-625,570609;-624,6678287;O=C(O[C@@H]1[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)/C=C/C=C(/C)\C(=O)Nc2c(O)c3c(O)c(C)c4O[C@](C)(C(=O)c4c3c3nc(N(CC)CC)sc23)O/C=C/[C@H](OC)[C@@H]1C)C
0;250,650925;1223,87537;234,645386;2288,93677;1112,953;1192,14563;-1,12501001;1228,32715;178,754044;1223,99451;-0,04301;-0,30107;-7,022225496;3,8232;1025,9463;10;127;63;1,2841268;46,075893;13,090385;16;6;-7,2214298;23,374615;6;867,34338;1181,0032;877,04498;17129;121;338;139,418752;85,123248;6,6669;0,434782609;-701,8476891;-696,1110648;-696,2230495;-704,2274077;-706,1938903;-715,5762105;-707,8913955;-707,038888;-718,8272735;-717,6716249;O=C(O[C@H]1[C@@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)/C=C\C=C(\C)/C(=O)Nc2c(/C=N/N3CCN(C4CCCC4)CC3)c(O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C/[C@@H](OC)[C@H]1C)c2O)C
0;252,025726;1254,71948;238,598328;2413,81592;1125,93335;1200,11243;-4,90013218;1288,57666;176,652954;1242,3186;-0,05575;-0,32992;-7,460604372;4,2457;1227,0033;12;131;67;0,96652269;48,125782;12,552126;19;5;-6,69486;23,459797;9;849,88477;1203,9275;941,03699;20858;141;384;142,988752;94,043248;6,7049;0,5;-721,3995569;-714,9709596;-715,0967849;-724,0550192;-726,2434958;-735,3329899;-728,1465065;-727,2164379;-741,7176685;-743,2369201;O([C@H]1[C@H](C)O[C@H](O[C@@H]2c3c(O)c4C(=O)c5c(O)cccc5C(=O)c4c(O)c3[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](N(C)C)C3)[C@](O)(CC)C2)C[C@@H]1N(C)C)[C@@H]1O[C@H](C)[C@H]2O[C@@H]3O[C@H](C)C(=O)C[C@@H]3O[C@@H]2C1
0;150,870102;760,635864;155,120758;1558,36401;673,919312;713,371033;-3,66014433;816,353577;101,539749;749,645447;-0,01349;-0,32612;-8,507162508;4,1212;865,27179;12;70;39;1,1573303;27,733475;5,9807973;10;4;-6,01159;14,788235;5;516,74567;704,85901;549,65198;5527;63;212;82,360583;45,281417;3,9938;0,473684211;-375,7379755;-370,4229876;-370,5271173;-377,9285705;-379,730706;-388,3100342;-381,9806621;-381,4239526;-388,7681051;-389,2746422;O=C(N[C@@H]1C(=O)N2[C@H](C(=O)O)C(C)(C)S[C@@H]12)[C@@H](NC(=O)Cc1ccc(C2=NCCCN2)cc1)c1ccccc1
0;121,953979;605,963257;123,923058;1227,41785;540,973938;574,72583;-1,80209768;643,831299;84,8490143;604,680847;0,00648;-0,32874;-9,121872552;3,7637;640,76251;6;58;31;1,5120492;22,714813;4,9212322;9;2;-3,8368299;11,448758;4;434,99493;561,47662;449,52798;2609;55;176;65,975411;43,122589;3,1902;0,5;-311,2468872;-307,2301067;-307,3091257;-312,8919665;-314,2404083;-317,3395421;-312,4271848;-311,983142;-319,4747364;-320,9033442;O=C(OCOC)[C@H]1C(C)(C)S[C@H]2[C@@H](N3C(=O)[C@@H](c4ccc(O)cc4)NC3(C)C)C(=O)N12
0;127,605522;635,453735;125,889374;1280,92212;566,131348;603,431946;-2,20317245;674,080261;91,6662369;637,608276;0,04043;-0,33751;-10,2843521;2,7102;685,11713;0;68;31;1,6836184;22,921921;8,2398357;12;12;0,84566998;10,886231;3;437,9967;573,6452;447,53299;2700;56;164;69,225341;46,132659;3,3268;0,5;-389,6098925;-385,980916;-386,0533458;-391,0655743;-392,2458153;-395,5967985;-388,6096725;-388,1152601;-400,1091104;-403,2964406;O([C@H]1[C@H](O)[C@H](O[C@H]2[C@@H](O)[C@H](NC)[C@@](O)(C)CO2)[C@H](N)C[C@H]1N)[C@H]1[C@@H](N)CC=C(CN)O1
0;102,67347;512,682861;108,635925;1064,68811;453,048035;478,374329;-1,3467958;566,59198;67,1907272;506,821198;-0,03002;-0,34326;-8,523761584;6,7504;582,53784;6;45;27;1,7104985;20,145901;4,8466244;9;3;-3,4386899;9,7549372;3;368,98306;460,95917;414,45898;1797;45;150;53,776274;33,947726;2,7167;0,5;-151,3694389;-183,4075904;-183,5052663;-156,6969423;-161,2108696;-152,9938327;-187,3717896;-187,009641;-165,9410939;-179,1116622;S(=O)(=O)(O)[C@@H](C(=O)N[C@@H]1C(=O)N2[C@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1
0;58,6033325;291,580261;68,3326263;640,623657;251,820602;262,244812;0,16799885;367,319366;39,1702538;291,358154;-0,03825;-0,33699;-8,129193384;4,7497;389,86133;0;23;15;2,1351869;11,325909;2,2310779;5;2;-1,72097;5,0420785;2;194,70795;238,46574;233,21899;338;23;82;27,179344;16,124656;1,4054;0,428571429;-111,9919577;-108,8363971;-108,8976247;-113,3134002;-114,4114915;-113,7056496;-110,8830611;-110,6500369;-115,9940997;-118,6931215;FC1=C(C(=O)O)N2C(=O)[C@H]([C@@H](O)C)[C@H]2S1
0;129,297867;648,166992;136,188339;1327,63904;575,424561;607,250122;-2,34330845;700,984558;85,1843948;637,234436;-0,02951;-0,33201;-8,231509;4,8836;710,12054;12;57;34;1,2097265;24,197941;4,6168203;9;3;-5,7010298;12,510125;5;432,43457;592,58801;481,52899;3635;58;192;68,588239;37,067761;3,3323;0,470588235;-298,3959175;-293,3388201;-293,4375759;-300,4910283;-302,2200276;-306,5304866;-301,512553;-301,0486203;-307,1872922;-308,1582956;O=C(N[C@H]1C(=O)N2[C@H](C(=O)O[C@@H]3OC(=O)c4c3cccc4)C(C)(C)S[C@H]12)[C@H](N)c1ccccc1
0;72,5322342;362,362854;78,8208618;771,358643;318,639709;334,929169;-0,90274024;419,021423;45,8461113;360,205139;-0,05295;-0,38195;-8,9526164;3,7638;444,71335;5;32;20;1,916449;14,706742;2,5184228;9;1;0,20367999;6,6707697;3;263,31381;319,5553;300,29498;698;36;116;36,911516;25,470484;1,876;0,5;-164,2037794;-159,0903693;-159,1899438;-166,3309996;-168,0904224;-166,0055663;-160,6062354;-160,3590018;-170,5213731;-178,7474663;O=C(O)[C@@H]1[C@](Cn2nncc2)(C)S(=O)(=O)[C@@H]2N1C(=O)C2
0;101,404129;515,078857;105,621391;1091,02979;453,995605;478,750763;-3,48861623;561,877747;69,4025192;512,751953;-0,01512;-0,32845;-8,526210628;3,2053;640,39435;11;48;27;1,4199425;19,714813;4,0706053;10;4;-1,29673;9,5362616;3;384,72571;471,26904;375,38498;2119;46;142;53,432653;32,793347;2,6696;0,466666667;-255,8657615;-251,9035721;-251,9813135;-257,4947761;-258,8328629;-265,7454143;-261,7525053;-261,3688829;-266,1100547;-266,5144835;O=C1N(C)C(=O)c2n(CCNC[C@H](O)c3cc(O)c(O)cc3)cnc2N1C
0;93,9722061;479,44986;96,6364822;1008,2005;423,075378;447,578522;-3,81856608;508,011383;63,0054207;476,223816;-0,00559;-0,31576;-8,440221972;1,0068;591,12549;6;42;24;1,499467;17,482763;4,3526816;6;2;-4,4659801;9,4380255;3;340,96915;436,38403;366,46201;1461;36;130;51,370274;29,751726;2,5406;0,461538462;-215,8282445;-212,5122037;-212,577624;-217,1805273;-218,2862927;-222,6156442;-219,1169316;-218,7446649;-223,2489471;-223,2916202;S(CC(=O)N[C@H]1C(=O)N2[C@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1
0;105,43335;520,885681;117,015373;1100,7865;458,69696;481,332611;0,044;614,50116;65,22509;515,015686;-0,03935;-0,33608;-8,074498068;5,6222;613,6026;5;44;27;1,9144382;20,405413;6,5759006;13;5;-2,28216;9,2096415;2;385,93176;439,74634;423,427;2009;35;140;50,171481;35,068519;2,6628;0,461538462;-220,3924348;-214,6133111;-214,7279914;-222,7312009;-224,6370689;-222,0442159;-216,304868;-215,9208031;-225,9497462;-234,664352;S(=O)(=O)(ON1C(=O)[C@@H](NC/C(=N\OCC(=O)O)/c2nc(N)sc2)C1(C)C)O
0;230,046463;1135,93799;221,49295;2188,40674;1022,02954;1092,33606;-2,16499996;1182,98816;162,624466;1137,00598;0,01344;-0,33486;-9,47780028;8,1056;1064,7981;0;124;57;1,8001374;42,678551;15,820954;16;0;-5,6521401;20,718853;4;834,30042;1090,319;813,979;12271;103;298;129,965131;99,174869;6,2164;0,470588235;-696,9466988;-690,6022611;-690,7260894;-699,5768397;-701,7478933;-704,7875601;-697,7183415;-696,9035777;-711,0248685;-711,92898;O=C(O[C@H]1[C@H](C)[C@@H](C)OC(=O)[C@H](C)[C@H](O[C@@H]2O[C@H](C)[C@@H](OC(=O)C)[C@H](OC)C2)[C@@H](C)[C@H](O[C@H]2[C@H](OC(=O)C)[C@@H](N(C)C)C[C@H](C)O2)[C@H](C)C[C@@]2(C(=O)[C@H]1C)OC2)C
